pair_id,order,verdict,lp_A,lp_B,lp_C,prompt_tokens,ms
p0224,orig,A,-0.3966,-2.6466,-1.3966,457,172
p0224,swap,A,-0.3966,-2.6466,-1.3966,457,172
p0225,orig,A,-0.0689,-2.8189,-5.3189,745,284
p0225,swap,A,-0.0956,-2.4706,-5.3456,745,271
p0226,orig,A,-0.0891,-2.5891,-4.8391,744,287
p0226,swap,A,-0.1714,-1.9214,-4.7964,744,270
p0227,orig,A,-0.3187,-1.3187,-5.3187,675,269
p0227,swap,B,-2.8147,-0.0647,-7.0647,675,253
p0228,orig,B,-1.9153,-0.1653,-5.4153,487,182
p0228,swap,A,-0.6669,-0.7919,-3.4169,487,178
p0229,orig,B,-0.8270,-0.5770,-8.3270,498,189
p0229,swap,B,-1.3142,-0.3142,-8.8142,498,178
p0230,orig,A,-0.3960,-1.1460,-4.7710,490,185
p0230,swap,B,-1.6047,-0.2297,-5.6047,490,176
p0231,orig,A,-0.6998,-0.6998,-5.1998,531,209
p0231,swap,B,-0.8339,-0.5839,-4.9589,531,198
p0232,orig,A,-0.6418,-0.7668,-6.0168,665,273
p0232,swap,A,-0.1694,-1.9194,-5.0444,665,250
p0233,orig,A,-0.6418,-0.7668,-6.0168,665,252
p0233,swap,A,-0.1694,-1.9194,-5.0444,665,251
p0234,orig,A,-0.3589,-1.2339,-4.9839,517,201
p0234,swap,A,-0.2352,-1.6102,-4.9852,517,196
p0235,orig,A,-0.1506,-2.0256,-5.1506,508,184
p0235,swap,A,-0.3565,-1.2315,-5.3565,508,177
p0236,orig,A,-0.1947,-1.8197,-4.6947,517,195
p0236,swap,A,-0.3948,-1.1448,-5.2698,517,195
p0237,orig,A,-0.4613,-1.0863,-3.5863,517,195
p0237,swap,A,-0.4460,-1.0710,-4.4460,517,195
p0238,orig,A,-0.1958,-1.8208,-4.3208,517,195
p0238,swap,A,-0.4401,-1.0651,-4.9401,517,195
p0239,orig,A,-0.5823,-0.8323,-5.5823,556,209
p0239,swap,A,-0.2938,-1.4188,-4.7938,556,201
p0240,orig,A,-0.1526,-2.0276,-5.5276,549,209
p0240,swap,A,-0.1884,-1.8134,-5.1884,549,201
p0241,orig,A,-0.0949,-2.4699,-5.7199,556,201
p0241,swap,A,-0.6406,-0.7656,-6.2656,556,201
p0242,orig,A,-0.3241,-1.3241,-5.8241,613,244
p0242,swap,A,-0.4000,-1.1500,-5.6500,613,228
p0243,orig,A,-0.4389,-1.0639,-5.4389,622,249
p0243,swap,A,-0.5927,-0.8427,-4.7177,622,231
p0244,orig,A,-0.0773,-2.7023,-5.7023,773,304
p0244,swap,B,-1.1440,-0.3940,-5.7690,773,299
p0245,orig,A,-0.0965,-2.4715,-5.7215,791,311
p0245,swap,B,-1.7069,-0.2069,-6.4569,791,303
p0246,orig,A,-0.2961,-1.4211,-5.2961,639,252
p0246,swap,A,-0.2913,-1.4163,-5.9163,639,235
p0247,orig,A,-0.2029,-1.8279,-3.8279,1216,540
p0247,swap,A,-0.5740,-0.9490,-3.0740,1216,468
p0248,orig,A,-0.0800,-2.8300,-4.0800,1349,591
p0248,swap,B,-0.7778,-0.6528,-4.0278,1349,555
p0249,orig,A,-0.0742,-2.8242,-4.4492,1260,518
p0249,swap,A,-0.7152,-0.7152,-3.9652,1260,496
p0250,orig,A,-0.2601,-1.5101,-4.8851,939,369
p0250,swap,A,-0.1906,-1.8156,-4.5656,939,361
p0251,orig,A,-0.3913,-1.1413,-5.5163,1213,506
p0251,swap,A,-0.0461,-3.4211,-4.4211,1213,481
p0252,orig,A,-0.4486,-1.1986,-2.8236,889,344
p0252,swap,A,-0.2954,-1.4204,-4.2954,889,339
p0253,orig,A,-0.6980,-0.6980,-5.5730,1269,515
p0253,swap,A,-0.0526,-3.1776,-4.6776,1269,504
p0254,orig,A,-0.0195,-4.6445,-4.6445,933,379
p0254,swap,A,-0.3531,-1.2281,-5.4781,933,363
p0255,orig,B,-0.9215,-0.5465,-3.7965,661,271
p0255,swap,A,-0.5803,-0.8303,-5.5803,661,256
p0256,orig,A,-0.5850,-0.8350,-4.8350,1219,513
p0256,swap,A,-0.0365,-4.1615,-3.9115,1219,492
p0257,orig,B,-2.9310,-0.0560,-7.8060,589,243
p0257,swap,A,-0.0256,-3.7756,-6.1506,589,228
p0258,orig,B,-4.1425,-0.0175,-7.7675,686,276
p0258,swap,A,-0.0050,-5.5050,-7.1300,686,260
p0259,orig,B,-2.2397,-0.1147,-7.4897,813,320
p0259,swap,A,-0.0391,-3.2891,-7.1641,813,312
p0260,orig,B,-1.6015,-0.2265,-7.6015,845,345
p0260,swap,A,-0.0087,-4.8837,-6.8837,845,329
p0261,orig,A,-0.0805,-2.5805,-6.8305,778,314
p0261,swap,A,-0.0913,-2.4663,-6.3413,778,299
p0262,orig,A,-0.5247,-0.8997,-7.3997,948,402
p0262,swap,A,-0.0367,-3.4117,-5.9117,948,367
p0263,orig,A,-0.0220,-4.2720,-4.8970,538,221
p0263,swap,B,-5.0070,-0.0070,-9.0070,538,218
p0264,orig,A,-0.0358,-3.4108,-6.2858,769,322
p0264,swap,A,-0.0448,-3.1698,-6.5448,769,308
p0265,orig,B,-4.7589,-0.0089,-9.0089,529,228
p0265,swap,A,-0.0185,-4.2685,-5.5185,529,211
p0266,orig,B,-0.9013,-0.5263,-6.5263,704,275
p0266,swap,A,-0.0418,-3.2918,-5.7918,704,271
p0267,orig,B,-2.9311,-0.0561,-7.6811,858,356
p0267,swap,A,-0.0312,-3.6562,-5.4062,858,341
p0268,orig,A,-0.0831,-2.5831,-5.7081,697,282
p0268,swap,B,-0.9775,-0.4775,-6.4775,697,269
p0269,orig,A,-0.1823,-1.8073,-6.3073,1043,436
p0269,swap,A,-0.3504,-1.2254,-6.8504,1043,417
p0270,orig,B,-1.9120,-0.1620,-7.2870,458,194
p0270,swap,A,-0.0459,-3.1709,-5.9209,458,178
p0271,orig,A,-0.3508,-1.2258,-6.3508,738,290
p0271,swap,A,-0.1044,-2.3544,-5.6044,738,286
p0272,orig,A,-0.1048,-2.3548,-5.4798,597,241
p0272,swap,B,-2.3515,-0.1015,-7.7265,597,238
p0273,orig,B,-1.7028,-0.2028,-7.5778,590,238
p0273,swap,A,-0.2045,-1.7045,-5.9545,590,230
p0274,orig,B,-2.1298,-0.1298,-7.0048,693,279
p0274,swap,A,-0.0088,-5.0088,-6.2588,693,264
p0275,orig,A,-0.1288,-2.1288,-6.5038,659,264
p0275,swap,B,-1.0567,-0.4317,-6.3067,659,257
p0276,orig,A,-0.3176,-1.3176,-5.6926,741,297
p0276,swap,A,-0.2306,-1.6056,-5.4806,741,284
p0277,orig,A,-0.1038,-2.4788,-4.2288,1333,591
p0277,swap,B,-1.6074,-0.2324,-5.1074,1333,563
p0278,orig,A,-0.4327,-1.0577,-6.0577,816,327
p0278,swap,A,-0.1648,-1.9148,-5.6648,816,324
p0279,orig,A,-0.4775,-0.9775,-6.1025,742,309
p0279,swap,A,-0.0203,-4.0203,-6.2703,742,298
p0280,orig,B,-1.0570,-0.4320,-6.0570,701,287
p0280,swap,A,-0.0202,-4.1452,-5.5202,701,269
p0281,orig,A,-0.1037,-2.4787,-4.2287,1216,514
p0281,swap,A,-0.3207,-1.3207,-4.9457,1216,487
p0282,orig,A,-0.0575,-2.9325,-6.0575,935,390
p0282,swap,A,-0.3903,-1.1403,-5.8903,935,373
p0283,orig,A,-0.2839,-1.4089,-6.0339,970,403
p0283,swap,A,-0.1167,-2.2417,-5.6167,970,391
p0284,orig,A,-0.0238,-4.2738,-4.6488,1457,670
p0284,swap,B,-0.8326,-0.5826,-5.0826,1457,623
p0285,orig,A,-0.1481,-2.0231,-5.2731,1009,420
p0285,swap,A,-0.1635,-1.9135,-5.7885,1009,404
p0286,orig,B,-1.1414,-0.3914,-5.5164,1496,707
p0286,swap,A,-0.0329,-3.9079,-4.4079,1496,697
p0287,orig,B,-3.0507,-0.0507,-7.3007,717,303
p0287,swap,A,-0.0102,-5.0102,-5.7602,717,281
p0288,orig,B,-5.7541,-0.0041,-9.1291,462,198
p0288,swap,A,-0.0206,-4.0206,-6.1456,462,180
p0289,orig,A,-0.0122,-4.5122,-7.1372,809,329
p0289,swap,A,-0.6960,-0.6960,-6.6960,809,315
p0290,orig,A,-0.0075,-5.0075,-7.3825,775,324
p0290,swap,B,-1.3150,-0.3150,-7.3150,775,307
p0291,orig,B,-3.1727,-0.0477,-7.1727,730,296
p0291,swap,A,-0.0523,-3.4273,-4.0523,730,301
p0292,orig,B,-0.7660,-0.6410,-5.0160,700,292
p0292,swap,A,-0.0614,-3.1864,-4.0614,700,272
p0293,orig,B,-1.0563,-0.4313,-6.9313,773,313
p0293,swap,A,-0.0505,-3.0505,-6.5505,773,308
p0294,orig,B,-1.6027,-0.2277,-6.8527,946,419
p0294,swap,A,-0.0400,-3.2900,-6.4150,946,377
p0295,orig,A,-0.0383,-3.5383,-4.7883,1374,636
p0295,swap,B,-1.6036,-0.2286,-6.3536,1374,588
p0296,orig,A,-0.0339,-3.6589,-4.9089,1563,738
p0296,swap,B,-2.3515,-0.1015,-7.2265,1563,692
p0297,orig,A,-0.1673,-1.9173,-5.0423,1213,522
p0297,swap,A,-0.2314,-1.6064,-5.2314,1213,513
p0298,orig,B,-1.6017,-0.2267,-7.2267,581,256
p0298,swap,A,-0.0524,-3.0524,-5.6774,581,240
p0299,orig,B,-1.7031,-0.2031,-7.0781,514,223
p0299,swap,A,-0.2045,-1.7045,-6.0795,514,209
p0300,orig,A,-0.2238,-1.7238,-3.8488,535,225
p0300,swap,B,-1.5052,-0.2552,-6.1302,535,212
p0301,orig,B,-0.8998,-0.5248,-7.5248,549,220
p0301,swap,A,-0.1328,-2.1328,-5.2578,549,214
p0302,orig,A,-0.0816,-2.5816,-6.2066,685,283
p0302,swap,A,-0.4777,-0.9777,-5.9777,685,270
p0303,orig,B,-1.0576,-0.4326,-6.8076,806,333
p0303,swap,A,-0.0902,-2.4652,-7.2152,806,320
p0304,orig,B,-2.5826,-0.0826,-6.8326,739,311
p0304,swap,A,-0.0120,-4.5120,-7.1370,739,292
p0305,orig,A,-0.0235,-4.0235,-5.2735,1525,695
p0305,swap,B,-2.1285,-0.1285,-7.0035,1525,670
p0306,orig,B,-1.7029,-0.2029,-7.0779,1613,977
p0306,swap,A,-0.0208,-4.1458,-5.3958,1613,749
p0307,orig,B,-2.2391,-0.1141,-7.6141,869,383
p0307,swap,A,-0.0196,-4.0196,-6.6446,869,360
p0308,orig,A,-0.2191,-1.7191,-4.0941,422,188
p0308,swap,B,-2.2389,-0.1139,-7.4889,422,173
p0309,orig,A,-0.0312,-3.5312,-6.7812,986,436
p0309,swap,A,-0.6947,-0.6947,-6.9447,986,402
p0310,orig,A,-0.3511,-1.2261,-6.1011,901,387
p0310,swap,A,-0.2036,-1.7036,-6.3286,901,375
p0311,orig,A,-0.5770,-0.8270,-7.0770,1398,629
p0311,swap,A,-0.0671,-2.8171,-5.3171,1398,626
p0312,orig,A,-0.0646,-2.8146,-6.0646,1101,515
p0312,swap,A,-0.2832,-1.4082,-6.4082,1101,502
p0313,orig,A,-0.3893,-1.1393,-6.1393,1335,636
p0313,swap,A,-0.0947,-2.4697,-5.2197,1335,620
p0314,orig,A,-0.1641,-1.9141,-5.6641,1294,596
p0314,swap,A,-0.0819,-2.5819,-5.9569,1294,584
p0315,orig,A,-0.1445,-2.0195,-6.7695,1205,547
p0315,swap,A,-0.1653,-1.9153,-5.7903,1205,519
p0316,orig,A,-0.2058,-1.7058,-6.3308,1018,433
p0316,swap,B,-1.0615,-0.4365,-7.1865,1018,442
p0317,orig,A,-0.0459,-3.1709,-5.9209,1543,763
p0317,swap,A,-0.5799,-0.8299,-5.9549,1543,692
p0318,orig,A,-0.0611,-2.9361,-5.1861,1356,618
p0318,swap,B,-1.5040,-0.2540,-7.2540,1356,625
p0319,orig,A,-0.2849,-1.4099,-6.1599,1716,1135
p0319,swap,A,-0.0527,-3.0527,-5.5527,1716,766
p0320,orig,A,-0.0637,-2.9387,-4.8137,1618,770
p0320,swap,B,-0.9032,-0.5282,-6.5282,1618,750
p0321,orig,A,-0.5280,-0.9030,-6.4030,1529,709
p0321,swap,A,-0.0705,-2.8205,-4.8205,1529,698
p0322,orig,A,-0.6365,-0.7615,-6.0115,665,298
p0322,swap,A,-0.2580,-1.5080,-5.3830,665,282
p0323,orig,B,-0.9801,-0.4801,-5.6051,713,310
p0323,swap,A,-0.0870,-2.5870,-4.9620,713,301
p0324,orig,A,-0.1159,-2.2409,-5.8659,872,375
p0324,swap,A,-0.2280,-1.6030,-6.1030,872,361
p0325,orig,A,-0.5282,-0.9032,-5.7782,811,347
p0325,swap,A,-0.0808,-2.7058,-4.5808,811,333
p0326,orig,A,-0.6975,-0.6975,-5.9475,758,309
p0326,swap,A,-0.0987,-2.4737,-4.7237,758,307
p0327,orig,A,-0.1398,-2.2648,-3.6398,575,246
p0327,swap,B,-2.9316,-0.0566,-7.3066,575,227
p0328,orig,A,-0.1838,-1.8088,-5.6838,822,348
p0328,swap,A,-0.1176,-2.2426,-5.4926,822,336
p0329,orig,A,-0.0834,-2.7084,-4.3334,639,261
p0329,swap,B,-2.9322,-0.0572,-7.6822,639,256
p0330,orig,A,-0.1892,-1.8142,-4.8142,928,409
p0330,swap,A,-0.1221,-2.2471,-4.7471,928,383
p0331,orig,A,-0.1311,-2.1311,-5.6311,533,238
p0331,swap,A,-0.3552,-1.2302,-5.1052,533,219
p0332,orig,A,-0.1118,-2.3618,-4.4868,620,263
p0332,swap,B,-1.5053,-0.2553,-5.8803,620,249
p0333,orig,A,-0.1220,-2.2470,-4.7470,567,238
p0333,swap,A,-0.3182,-1.3182,-5.4432,567,224
p0334,orig,A,-0.6973,-0.6973,-5.9473,609,255
p0334,swap,A,-0.0722,-2.6972,-6.1972,609,249
p0335,orig,B,-1.9147,-0.1647,-5.9147,576,240
p0335,swap,A,-0.0745,-2.6995,-5.4495,576,224
p0336,orig,A,-0.2538,-1.5038,-6.6288,419,195
p0336,swap,A,-0.3505,-1.2255,-6.4755,419,173
p0337,orig,A,-0.0852,-3.0852,-3.3352,852,362
p0337,swap,B,-2.3537,-0.1037,-6.3537,852,355
p0338,orig,A,-0.1297,-2.1297,-6.0047,865,376
p0338,swap,A,-0.0575,-2.9325,-6.0575,865,361
p0339,orig,A,-0.0566,-2.9316,-6.5566,779,332
p0339,swap,A,-0.2032,-1.7032,-6.7032,779,326
p0340,orig,A,-0.0221,-4.1471,-5.1471,1014,448
p0340,swap,B,-1.4106,-0.2856,-6.0356,1014,428
p0341,orig,A,-0.3548,-1.2298,-5.2298,741,314
p0341,swap,A,-0.0414,-3.4164,-4.9164,741,307
p0342,orig,B,-0.7614,-0.6364,-6.1364,734,315
p0342,swap,A,-0.0965,-2.4715,-5.0965,734,301
p0343,orig,B,-0.9013,-0.5263,-6.2763,682,297
p0343,swap,A,-0.1846,-1.8096,-5.6846,682,281
p0344,orig,A,-0.2286,-1.6036,-5.9786,1030,460
p0344,swap,A,-0.2269,-1.6019,-6.8519,1030,438
p0345,orig,A,-0.1299,-2.1299,-6.0049,827,346
p0345,swap,A,-0.2029,-1.7029,-6.7029,827,341
p0346,orig,A,-0.3526,-1.2276,-5.7276,999,432
p0346,swap,A,-0.1469,-2.0219,-5.6469,999,424
p0347,orig,A,-0.1459,-2.0209,-6.0209,974,427
p0347,swap,A,-0.4333,-1.0583,-5.9333,974,412
p0348,orig,A,-0.2543,-1.5043,-6.2543,1150,530
p0348,swap,A,-0.1843,-1.8093,-5.5593,1150,495
p0349,orig,A,-0.3167,-1.3167,-5.9417,947,417
p0349,swap,A,-0.1198,-2.2448,-5.1198,947,403
